set terminal postscript enhanced color solid
set size 1.0,1.3
set hidden3d
set view 45,45
set ticslevel 0
set noborder
set xlabel 'X'
set ylabel 'Y'
splot '-' notitle with lines palette
-100	-100	0.00583553560716113
-97.2972972972973	-100	0.0062352250795929
-94.5945945945946	-100	0.00666558781961616
-91.8918918918919	-100	0.00712890569409571
-89.1891891891892	-100	0.00762757191387223
-86.4864864864865	-100	0.00816409452205951
-83.7837837837838	-100	0.00874110913318026
-81.0810810810811	-100	0.00936140667895948
-78.3783783783784	-100	0.0100279825815409
-75.6756756756757	-100	0.0107441132400227
-72.972972972973	-100	0.0115134633618178
-70.2702702702703	-100	0.0123402231350448
-67.5675675675676	-100	0.0132292677225019
-64.8648648648649	-100	0.0141863240017081
-62.1621621621622	-100	0.0152181224104557
-59.4594594594595	-100	0.0163325067563783
-56.7567567567568	-100	0.0175384727775582
-54.0540540540541	-100	0.0188461067797434
-51.3513513513514	-100	0.0202663975681944
-48.6486486486487	-100	0.0218108969246643
-45.945945945946	-100	0.0234912059713075
-43.2432432432432	-100	0.0253182683185554
-40.5405405405405	-100	0.0273014581671791
-37.8378378378378	-100	0.0294474648439915
-35.1351351351351	-100	0.0317589973279527
-32.4324324324324	-100	0.0342333676643908
-29.7297297297297	-100	0.0368610664545334
-27.027027027027	-100	0.039624517352404
-24.3243243243243	-100	0.0424972746049377
-21.6216216216216	-100	0.0454439684493153
-18.9189189189189	-100	0.0484212554202326
-16.2162162162162	-100	0.0513798627847243
-13.5135135135135	-100	0.054267555809936
-10.8108108108108	-100	0.0570325990023967
-8.10810810810811	-100	0.059627148157144
-5.40540540540541	-100	0.0620100674893036
-2.70270270270271	-100	0.0641488821818901
0	-100	0.0660208367105602
2.70270270270269	-100	0.0676132081748371
5.40540540540539	-100	0.0689230559121829
8.10810810810809	-100	0.0699564987679599
10.8108108108108	-100	0.0707274920177841
13.5135135135135	-100	0.0712560223136209
16.2162162162162	-100	0.0715656903934575
18.9189189189189	-100	0.071680781814578
21.6216216216216	-100	0.0716230776270056
24.3243243243243	-100	0.0714087782336774
27.027027027027	-100	0.0710459796735272
29.7297297297297	-100	0.0705331458229237
32.4324324324324	-100	0.0698589513558511
35.1351351351351	-100	0.0690037066225488
37.8378378378378	-100	0.067942310839561
40.5405405405405	-100	0.0666483588912748
43.2432432432432	-100	0.065098748000798
45.9459459459459	-100	0.0632780005133667
48.6486486486486	-100	0.0611815894814092
51.3513513513514	-100	0.058817792954476
54.0540540540541	-100	0.0562079255064123
56.7567567567568	-100	0.0533851079822517
59.4594594594595	-100	0.0503919599512681
62.1621621621622	-100	0.0472776839711542
64.8648648648649	-100	0.0440949571217842
67.5675675675676	-100	0.0408969118049497
70.2702702702703	-100	0.0377343612535732
72.972972972973	-100	0.0346533689906789
75.6756756756757	-100	0.031693277198384
78.3783783783784	-100	0.0288853396417292
81.0810810810811	-100	0.0262520833350408
83.7837837837838	-100	0.0238074284357907
86.4864864864865	-100	0.0215574664687436
89.1891891891892	-100	0.0195016944824345
91.8918918918919	-100	0.0176344655493325
94.5945945945946	-100	0.0159464427392281
97.2972972972973	-100	0.0144259072213089

-100	-97.2972972972973	0.00622547154126015
-97.2972972972973	-97.2972972972973	0.00666557234525803
-94.5945945945946	-97.2972972972973	0.00714083099494628
-91.8918918918919	-97.2972972972973	0.00765399144402273
-89.1891891891892	-97.2972972972973	0.00820793336973988
-86.4864864864865	-97.2972972972973	0.00880567171574216
-83.7837837837838	-97.2972972972973	0.0094503671518231
-81.0810810810811	-97.2972972972973	0.0101453561352406
-78.3783783783784	-97.2972972972973	0.0108942110718369
-75.6756756756757	-97.2972972972973	0.0117008413100484
-72.972972972973	-97.2972972972973	0.0125696431955114
-70.2702702702703	-97.2972972972973	0.0135057013000962
-67.5675675675676	-97.2972972972973	0.0145150332448326
-64.8648648648649	-97.2972972972973	0.0156048586499262
-62.1621621621622	-97.2972972972973	0.0167838612994335
-59.4594594594595	-97.2972972972973	0.0180624055055911
-56.7567567567568	-97.2972972972973	0.019452664532964
-54.0540540540541	-97.2972972972973	0.0209686200309064
-51.3513513513514	-97.2972972972973	0.0226258939265165
-48.6486486486487	-97.2972972972973	0.0244413753682279
-45.945945945946	-97.2972972972973	0.0264326047228487
-43.2432432432432	-97.2972972972973	0.0286168770323003
-40.5405405405405	-97.2972972972973	0.031010032560807
-37.8378378378378	-97.2972972972973	0.0336249145903038
-35.1351351351351	-97.2972972972973	0.0364694968063619
-32.4324324324324	-97.2972972972973	0.0395447230412291
-29.7297297297297	-97.2972972972973	0.0428421800801672
-27.027027027027	-97.2972972972973	0.0463418586136726
-24.3243243243243	-97.2972972972973	0.0500104353807026
-21.6216216216216	-97.2972972972973	0.0538006557485629
-18.9189189189189	-97.2972972972973	0.0576523828144853
-16.2162162162162	-97.2972972972973	0.0614956010788613
-13.5135135135135	-97.2972972972973	0.0652551434132878
-10.8108108108108	-97.2972972972973	0.0688563526816962
-8.10810810810811	-97.2972972972973	0.0722305852410055
-5.40540540540541	-97.2972972972973	0.0753195899622443
-2.70270270270271	-97.2972972972973	0.0780782784366217
0	-97.2972972972973	0.080475968904229
2.70270270270269	-97.2972972972973	0.0824965499193582
5.40540540540539	-97.2972972972973	0.0841380196421199
8.10810810810809	-97.2972972972973	0.0854115771212652
10.8108108108108	-97.2972972972973	0.0863401106392171
13.5135135135135	-97.2972972972973	0.0869557836531927
16.2162162162162	-97.2972972972973	0.0872965358754193
18.9189189189189	-97.2972972972973	0.0874016026376777
21.6216216216216	-97.2972972972973	0.0873064583385666
24.3243243243243	-97.2972972972973	0.0870378002808573
27.027027027027	-97.2972972972973	0.086609288250762
29.7297297297297	-97.2972972972973	0.0860187787149349
32.4324324324324	-97.2972972972973	0.0852477364784448
35.1351351351351	-97.2972972972973	0.0842632923694669
37.8378378378378	-97.2972972972973	0.0830229737040408
40.5405405405405	-97.2972972972973	0.0814815198581478
43.2432432432432	-97.2972972972973	0.0795986198345577
45.9459459459459	-97.2972972972973	0.0773461340968135
48.6486486486486	-97.2972972972973	0.0747135137908517
51.3513513513514	-97.2972972972973	0.0717106122845348
54.0540540540541	-97.2972972972973	0.0683676951981783
56.7567567567568	-97.2972972972973	0.064733024558193
59.4594594594595	-97.2972972972973	0.0608687908310155
62.1621621621622	-97.2972972972973	0.0568462901457556
64.8648648648649	-97.2972972972973	0.0527410793528659
67.5675675675676	-97.2972972972973	0.0486285131346639
70.2702702702703	-97.2972972972973	0.0445797766007788
72.972972972973	-97.2972972972973	0.0406584285565322
75.6756756756757	-97.2972972972973	0.0369175713521353
78.3783783783784	-97.2972972972973	0.0333979111049615
81.0810810810811	-97.2972972972973	0.0301269800962099
83.7837837837838	-97.2972972972973	0.0271196042175545
86.4864864864865	-97.2972972972973	0.0243794230860433
89.1891891891892	-97.2972972972973	0.0219010694252644
91.8918918918919	-97.2972972972973	0.0196725685313
94.5945945945946	-97.2972972972973	0.0176776033780415
97.2972972972973	-97.2972972972973	0.0158974315898192

-100	-94.5945945945946	0.00664423593736796
-97.2972972972973	-94.5945945945946	0.00712914850845971
-94.5945945945946	-94.5945945945946	0.00765439422612399
-91.8918918918919	-94.5945945945946	0.00822327698980952
-89.1891891891892	-94.5945945945946	0.00883926633531931
-86.4864864864865	-94.5945945945946	0.0095059895339684
-83.7837837837838	-94.5945945945946	0.0102272354016304
-81.0810810810811	-94.5945945945946	0.011006982400075
-78.3783783783784	-94.5945945945946	0.0118494674708068
-75.6756756756757	-94.5945945945946	0.0127593140025801
-72.972972972973	-94.5945945945946	0.013741735318502
-70.2702702702703	-94.5945945945946	0.0148028222047015
-67.5675675675676	-94.5945945945946	0.0159499087688048
-64.8648648648649	-94.5945945945946	0.0171919922435569
-62.1621621621622	-94.5945945945946	0.0185401637485004
-59.4594594594595	-94.5945945945946	0.0200079939354514
-56.7567567567568	-94.5945945945946	0.0216118131394471
-54.0540540540541	-94.5945945945946	0.0233708285733822
-51.3513513513514	-94.5945945945946	0.0253070252368177
-48.6486486486487	-94.5945945945946	0.0274447964067341
-45.945945945946	-94.5945945945946	0.0298102430451315
-43.2432432432432	-94.5945945945946	0.0324300752923471
-40.5405405405405	-94.5945945945946	0.0353300508950395
